.
Random waveform, random seed
Total number of intervals = 180 (7035, 20133, 26090, 15152, 12034, 49813, 80445, 80806, 68934, 46374, 39417, 76478, 13054, 98802, 40654, 64268, 15339, 17743, 50184, 53157, 50093, 34248, 33279, 90577, 37046, 24689, 21676, 20819, 64551, 15177, 43137, 75315, 38791, 5457, 93560, 5539, 44199, 68483, 70685, 22808, 51978, 88845, 96289, 85678, 66110, 93059, 43527, 82151, 64808, 53573, 93807, 65392, 91248, 90930, 77434, 19023, 90952, 59582, 96971, 44129, 29390, 84079, 72379, 89509, 33051, 46846, 91393, 65581, 35897, 5288, 16873, 59989, 96424, 60143, 27272, 24735, 33311, 57759, 54476, 81776, 38678, 7689, 86505, 89495, 84635, 11901, 91235, 65736, 79142, 33426, 80721, 76538, 63026, 32417, 46965, 11995, 56715, 88911, 63398, 18332, 71827, 27481, 23836, 27497, 8700, 60768, 82286, 63412, 62791, 71311, 11017, 49862, 54847, 43933, 60980, 36775, 30096, 74487, 86665, 33756, 29083, 48649, 95096, 73261, 91462, 81241, 65737, 83277, 91680, 50016, 77681, 86908, 18261, 14869, 92327, 80144, 66290, 67061, 17749, 55605, 55040, 57431, 45783, 97327, 43412, 40280, 42181, 68205, 55144, 95389, 58202, 90972, 22829, 14306, 46016, 9995, 76585, 11085, 66580, 6619, 48424, 8399, 38942, 66353, 95978, 79981, 84578, 94557, 44762, 24207, 7593, 89164, 41364, 11791, 55543, 48508, 97485, 40926, 69293, 7671)
Average QPS expected = 53959
Timestamp start: 1653311410524
Timestamp end: 1653313210938

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      319.0   349.9    80.4   130.3   145.2   271.7   340.7   382.4   414.0   452.9   503.0   584.7  1258.8  3553.0 12789.9  76525.8    76478
read      391.1   911.3    86.8   134.8   152.1   313.2   390.8   437.5   470.1   506.8   553.1   627.8  1430.6 11502.7 35915.6  13033.5    13054
read      316.7   346.1    80.4   129.2   144.4   267.7   332.3   371.8   401.9   440.4   492.8   580.2  1499.7  3100.5 11595.7  98614.7    98802
read      403.4   423.2    80.4   130.9   146.7   269.1   374.4   465.7   583.3   774.5   929.6  1091.8  1362.2  2918.1 13066.0  40691.5    40654
read      312.2   315.2    80.4   126.8   140.8   261.7   327.1   369.0   401.3   441.2   492.9   578.8  1336.5  3412.4  8137.7  64141.2    64268
read      394.4   909.4    86.8   130.9   146.5   314.1   395.5   448.0   485.6   527.1   576.1   649.6  1247.1 13776.4 32222.4  15518.1    15339
read      414.2   910.6    80.4   129.1   144.3   316.1   410.2   477.3   527.2   579.6   639.2   727.0  1507.0 12198.7 32084.6  17772.2    17743
read      417.9   420.4    80.4   130.1   146.1   273.3   361.0   438.0   514.9   745.9  1051.9  1283.1  1660.2  3020.5  9861.2  50055.4    50184
read      408.9   443.3    80.4   127.9   142.9   265.3   347.8   421.8   490.7   687.6  1038.8  1296.2  1681.6  3214.7  9822.8  53124.3    53157
read      415.8   431.7    80.4   129.0   144.9   272.2   359.8   437.0   513.2   725.7  1035.1  1282.5  1666.0  3293.0 11445.5  50159.5    50093
read      418.1   522.6    80.4   130.7   145.8   283.4   411.6   518.8   650.8   764.5   880.9  1029.0  1357.1  5690.3 25385.4  34226.6    34248
read      415.0   457.9    86.8   130.7   146.5   287.0   418.9   534.8   655.2   760.9   866.1  1000.2  1280.6  5453.3 12900.6  33190.6    33279
read      309.3   336.0    80.4   128.8   143.4   265.2   329.1   368.2   398.4   435.7   484.7   561.6  1059.1  3481.3 10514.7  90687.9    90577
read      406.3   431.2    80.4   129.9   145.3   275.7   389.8   479.4   604.1   764.9   903.0  1059.9  1348.8  4378.5 11476.3  36994.8    37046
read      409.6   632.5    80.4   129.2   144.0   304.6   428.8   527.8   605.4   676.1   750.1   856.5  1237.4  7230.6 31056.1  24797.2    24689
read      405.9   758.3    86.8   128.7   144.0   315.9   428.5   510.0   572.7   634.8   697.4   790.0  1143.0  9085.1 32322.7  21680.8    21676
read      397.9   660.1    86.8   127.1   142.2   312.1   417.8   497.7   555.4   615.7   681.5   780.7  1234.8  6958.1 31490.9  20869.9    20819
read      316.6   329.5    80.4   128.2   142.4   268.8   335.6   376.9   408.8   448.9   500.3   582.4  1325.7  3331.0  9527.0  64514.7    64551
read      399.3   878.9    86.8   132.0   147.6   312.6   394.8   450.2   491.3   535.6   588.9   672.6  1588.9 11443.1 32436.8  15196.9    15177
read      420.6   505.3    80.4   128.6   144.0   271.1   369.8   454.7   552.1   800.9  1010.9  1205.9  1563.6  4823.0 13756.5  43083.4    43137
read      312.5   300.7    80.4   128.7   143.2   266.4   332.8   373.8   405.3   444.5   494.8   575.8  1290.8  3083.2 11129.9  75207.6    75315
read      402.3   400.3    80.4   130.3   145.8   272.7   381.8   471.3   600.1   764.1   902.8  1064.2  1349.9  3021.4 11796.6  38669.0    38791
read      383.5  1354.4    93.8   154.5   177.1   263.6   301.4   322.1   338.0   357.0   383.1   433.9  2961.6 28284.3 37311.3   5446.2     5457
read      327.8   378.6    80.4   129.4   144.5   268.9   334.2   375.0   407.8   448.4   501.9   595.8  1634.6  3627.1 13800.2  93440.8    93560
read      395.7  1458.9    93.8   154.3   176.5   266.0   304.7   326.0   341.4   361.2   388.4   436.7  3295.5 30905.4 37022.2   5602.1     5539
read      404.1   435.9    80.4   127.8   143.1   262.6   365.7   464.3   595.5   774.5   933.7  1106.4  1412.8  4410.9 13170.8  44272.8    44199
read      297.6   301.6    80.4   127.8   141.4   254.4   315.6   353.7   384.2   422.7   473.2   548.1  1083.6  3230.1 10489.5  68423.2    68483
read      291.0   250.3    80.4   128.5   142.1   255.7   317.2   355.0   384.6   421.1   468.3   539.5   737.6  2304.5  9973.7  70620.0    70685
read      386.8   627.3    80.4   126.7   141.2   302.0   410.2   483.8   540.2   602.6   669.6   764.6  1158.3  7047.1 31016.1  22779.1    22808
read      408.9   534.9    86.8   131.3   146.9   257.7   346.0   434.7   533.8   759.9   981.0  1195.2  1553.9  5213.0 13694.5  51956.6    51978
read      301.4   293.1    80.4   129.5   143.4   253.9   314.0   351.0   380.5   418.5   470.1   554.5  1195.2  3222.0 10164.8  88812.6    88845
read      284.7   254.3    74.4   128.3   141.9   249.2   309.2   345.0   372.9   408.0   456.7   529.0   713.3  2375.2  8111.5  96561.7    96289
read      284.1   291.5    80.4   127.7   140.9   248.6   306.9   341.3   368.6   402.5   450.8   523.5   712.8  2364.4 12984.4  85675.3    85678
read      299.7   293.6    74.4   128.8   142.7   260.7   324.6   363.8   393.8   431.5   481.9   556.3   782.1  3132.0 11236.8  66200.4    66110
read      286.3   291.2    80.4   128.0   141.6   249.6   308.2   343.6   371.8   406.6   455.1   526.5   709.9  2798.3 10403.5  92961.9    93059
read      397.3   405.2    80.4   130.3   145.7   264.2   369.5   466.0   585.0   751.5   897.0  1067.8  1357.6  3614.3  9862.0  43573.8    43527
read      296.4   343.0    80.4   127.2   140.7   250.1   309.9   346.2   375.2   412.4   462.8   544.8  1221.8  2788.9  9646.2  81978.3    82151
read      291.2   268.2    80.4   126.0   139.8   256.3   316.7   353.5   382.5   419.0   466.5   538.9   782.2  2301.7 10473.8  64846.2    64808
read      392.1   434.9    80.4   127.8   142.6   252.3   333.0   411.0   492.0   710.7   961.6  1185.5  1537.0  3425.7 10922.0  53581.6    53573
read      303.5   305.2    80.4   127.7   141.3   252.8   312.7   348.7   377.7   415.1   466.0   549.5  1537.2  2881.5  9639.7  93763.7    93807
read      293.9   330.3    80.4   127.7   141.1   255.7   316.8   354.8   384.6   422.0   469.7   539.7   745.2  3116.9 12531.6  65243.7    65392
read      287.5   300.7    80.4   127.9   141.4   249.7   308.9   344.1   372.4   407.5   456.3   529.2   727.9  3108.1 10188.0  91308.9    91248
read      299.6   344.7    80.4   129.1   143.0   253.1   314.2   350.7   379.1   415.7   465.7   546.9  1049.3  3779.9  9795.2  90890.3    90930
read      303.0   320.2    80.4   129.3   143.2   259.0   324.8   365.9   397.5   436.4   490.0   573.4   837.9  2897.9 11869.5  77549.7    77434
read      401.4   841.7    86.8   129.7   144.4   310.0   407.0   474.5   527.3   584.2   649.7   743.0  1190.6 11056.5 33254.5  18877.3    19023
read      315.8   331.4    80.4   128.9   142.7   255.7   318.8   358.9   390.3   430.3   486.7   588.9  1614.7  3278.9 10105.9  90873.4    90952
read      304.6   260.1    80.4   128.2   141.9   261.4   327.4   368.6   400.9   441.2   494.1   577.4  1017.1  3227.5  6811.3  59548.5    59582
read      280.3   339.7    80.4   125.0   138.0   239.9   298.5   333.4   360.3   393.5   437.8   508.2   721.3  3355.1 14144.0  97078.3    96971
read      386.4   586.9    80.4   125.2   138.3   244.4   336.0   416.0   500.6   671.8   857.6  1063.5  1443.8  8093.6 22170.1  43960.9    44129
read      379.0   530.4    80.4   124.4   137.3   263.8   378.3   471.8   565.2   660.8   752.9   876.7  1216.7  5840.6 23785.4  29341.4    29390
read      291.0   393.2    74.4   126.5   138.9   237.8   298.2   335.2   364.1   400.3   451.1   535.1  1194.6  4312.6 16476.1  84045.6    84079
read      289.6   303.4    80.4   127.5   140.3   249.5   311.8   348.9   377.5   413.3   460.5   532.4   781.1  3118.7 11274.8  72448.7    72379
read      290.0   283.5    80.4   128.4   141.8   250.6   311.5   347.4   376.6   413.2   461.3   535.6   768.3  2813.4 10217.4  89374.6    89509
read      422.4   611.8    86.8   129.1   143.7   281.2   415.0   529.2   636.0   737.6   844.5   997.6  1569.3  6312.9 29068.2  33100.8    33051
read      409.9   482.9    80.4   128.4   143.4   261.6   360.9   452.1   564.8   774.1   967.9  1164.2  1538.5  4559.0 13444.7  46929.1    46846
read      287.8   269.6    80.4   126.2   139.5   246.1   305.2   340.6   369.0   404.0   452.6   527.2  1008.4  3061.4  7992.7  91448.6    91393
read      290.9   336.6    74.4   125.9   139.1   251.6   311.3   348.7   379.8   418.0   466.1   536.0   771.2  2792.2 11638.0  65598.3    65581
read      391.7   437.3    80.4   128.7   142.9   266.2   381.9   478.1   598.8   724.7   838.3   981.7  1266.5  4391.7 13273.6  35844.9    35897
read      363.4  1267.3    93.8   154.3   174.5   252.2   288.4   308.2   321.8   339.8   363.6   405.8  2763.6 27386.5 34004.9   5292.8     5288
read      399.7   864.9    86.8   130.7   146.3   306.6   399.5   458.4   499.1   542.5   598.1   685.2  1740.5 12551.9 31940.8  16896.7    16873
read      328.0   372.1    80.4   129.5   143.7   257.2   324.1   370.5   407.8   455.4   523.5   704.1  1446.4  3805.4 11665.7  59967.8    59989
read      294.5   306.9    80.4   129.5   143.7   253.2   314.2   352.3   381.8   418.9   466.8   543.3   772.1  3513.8 10188.7  96440.1    96424
read      289.6   260.5    80.4   126.0   139.5   251.9   312.8   351.7   382.4   419.8   466.6   534.6   774.9  2485.2 11052.1  60128.8    60143
read      404.3   754.5    86.8   126.4   140.6   288.3   411.2   505.2   581.0   653.2   727.9   831.6  1323.7 10908.5 31764.4  27246.5    27272
read      410.4   793.6    86.8   127.6   141.8   298.0   417.2   511.0   581.2   647.8   719.0   813.0  1272.8  9362.6 31910.1  24744.7    24735
read      397.6   541.4    80.4   127.0   141.1   273.5   401.1   511.6   617.8   711.6   801.4   921.4  1209.2  5527.7 29297.2  33299.5    33311
read      386.5   453.6    80.4   126.5   141.6   256.9   335.7   402.6   465.2   583.2   890.0  1203.4  1612.6  3902.6 13060.4  57640.7    57759
read      397.3   449.3    80.4   127.8   142.7   255.7   339.8   412.7   487.2   676.2   976.1  1233.1  1604.9  3443.1 12014.1  54539.7    54476
read      296.7   344.0    74.4   127.2   140.9   251.7   312.0   348.3   377.5   414.8   464.7   543.8  1175.0  3089.3  9799.1  81735.1    81776
read      381.7   368.1    80.4   124.2   139.0   262.4   375.6   468.0   579.4   713.5   828.4   965.7  1232.8  3431.0  9713.5  38786.2    38678
read      380.7  1248.2    86.8   144.0   164.8   275.5   325.9   352.8   371.2   393.8   424.3   478.7  2559.9 29025.6 36650.0   7781.4     7689
read      306.3   344.7    80.4   128.5   142.6   254.6   315.4   352.9   382.7   420.8   472.0   558.8  1468.3  3164.5 10977.1  86452.5    86505
read      290.6   268.0    80.4   128.6   142.4   253.2   315.1   352.2   381.0   417.3   464.7   538.1   740.3  2533.9 10020.9  89501.3    89495
read      294.1   303.7    80.4   128.3   141.9   252.3   312.5   348.8   378.2   415.7   465.1   540.1   884.4  3205.9  9849.2  84721.3    84635
read      376.9   936.1    86.8   133.8   151.2   293.8   362.9   402.0   430.6   463.1   503.6   573.9  1819.8 11825.3 36551.0  11943.7    11901
read      296.6   301.3    80.4   127.1   140.7   251.2   311.3   347.4   376.7   414.0   463.3   540.6  1295.1  3145.8  8461.5  91156.5    91235
read      287.5   297.1    80.4   126.2   139.6   251.5   309.9   345.3   373.5   410.3   458.0   525.0   737.2  3064.0  7918.3  65720.9    65736
read      292.9   291.4    80.4   128.4   141.9   254.3   316.1   353.8   382.5   418.0   464.6   537.2   750.6  3023.2  9369.5  79115.9    79142
read      397.6   480.0    80.4   128.6   143.0   276.8   397.6   499.3   607.6   717.1   819.9   950.9  1258.1  5153.6 16377.7  33504.4    33426
read      303.2   297.6    80.4   128.7   142.7   255.0   317.5   356.6   387.2   425.6   475.9   560.1  1320.5  2974.3 11160.4  80654.2    80721
read      298.6   357.3    80.4   127.6   141.0   252.4   312.9   349.9   379.9   417.4   466.0   542.5  1109.1  3922.8 10681.4  76419.6    76538
read      297.6   311.8    80.4   127.3   140.5   258.2   320.8   360.3   390.8   428.5   477.2   550.5   847.2  3197.5  9018.0  63057.3    63026
read      373.8   381.0    86.8   128.4   142.1   273.3   397.6   492.0   581.9   670.1   752.9   859.9  1076.8  2634.9 10487.8  32427.5    32417
read      399.4   413.5    80.4   132.5   147.9   264.6   366.6   456.7   562.3   751.8   922.9  1105.0  1379.2  3494.2 12756.3  46833.5    46965
read      386.0   528.0    86.8   142.3   161.9   329.8   422.4   477.3   514.9   557.5   609.3   685.6  1006.5  6588.9 30289.6  12058.2    11995
read      322.1   296.4    80.4   127.8   141.5   261.8   328.7   372.2   407.4   452.6   510.3   635.5  1460.5  3244.6  9455.1  56764.3    56715
read      299.3   279.6    80.4   129.7   143.6   258.1   321.2   360.4   390.6   428.5   479.2   558.7   806.6  3083.7 10121.6  88730.2    88911
read      307.7   332.0    80.4   129.7   143.8   266.7   332.6   372.3   402.4   440.2   490.9   566.9   861.3  3618.2 13087.7  63345.1    63398
read      372.8   450.8    80.4   130.4   145.5   312.1   404.5   469.7   518.1   571.8   631.9   719.8  1082.9  4613.6 19311.9  18339.3    18332
read      317.0   351.4    80.4   129.8   144.0   264.7   331.5   372.1   403.5   443.9   498.3   590.8  1446.5  3608.4 14425.1  71923.8    71827
read      400.9   412.6    86.8   130.3   145.1   296.4   423.1   524.7   615.8   704.5   794.3   915.2  1183.7  4152.5 12450.9  27457.8    27481
read      421.5   482.4    80.4   135.2   151.0   319.3   460.5   568.2   645.3   723.1   804.8   924.0  1189.4  4593.9 14882.5  23817.9    23836
read      417.8   426.5    86.8   132.8   148.4   302.3   443.4   562.0   656.8   744.9   835.3   962.1  1250.9  3890.0 14608.9  27452.2    27497
read      367.3   719.4    93.8   148.1   170.0   298.6   364.8   399.8   424.7   453.9   492.3   559.4  1458.9  8738.6 31100.7   8726.9     8700
read      324.5   408.2    80.4   130.1   144.6   269.4   338.6   381.6   415.2   457.0   513.0   614.1  1441.3  3558.0 14158.7  60806.3    60768
read      298.6   268.2    80.4   129.4   143.3   258.2   321.3   360.4   390.4   427.7   477.2   553.5   826.1  2820.8  7877.6  82450.8    82286
read      300.8   316.2    80.4   128.1   141.6   261.5   324.1   363.3   394.2   432.9   482.5   554.5   851.8  2906.8 11225.4  63440.1    63412
read      303.0   297.7    80.4   128.4   142.0   264.2   327.5   366.8   397.7   436.7   486.4   559.8   862.2  2725.1 10331.6  62712.5    62791
read      298.1   305.6    80.4   129.0   142.8   260.2   323.1   361.2   390.7   427.3   475.1   547.1   789.5  2692.4  9699.1  71211.1    71311
read      367.3   566.0    93.8   142.0   160.9   310.3   385.7   432.0   465.1   501.9   547.0   624.0  1125.3  6035.5 31191.0  11068.0    11017
read      411.7   402.7    80.4   134.3   150.6   270.1   364.0   449.2   538.8   752.5   997.2  1223.0  1554.6  2927.1 10147.0  49790.9    49862
read      398.9   400.7    80.4   129.9   145.3   260.7   344.8   421.3   494.4   671.1   995.5  1250.3  1576.4  2614.3  9172.1  54856.5    54847
read      409.6   424.7    80.4   131.7   146.8   270.7   381.4   484.0   613.2   791.7   946.6  1110.6  1367.9  3146.7 11382.6  43904.6    43933
read      303.1   289.0    80.4   127.4   140.6   259.9   322.6   362.8   394.3   433.4   485.2   564.8  1209.2  2324.0  8776.5  60889.8    60980
read      403.3   369.1    80.4   133.2   148.5   278.3   398.7   507.8   632.4   759.1   874.7  1020.3  1263.1  3391.5  9347.7  36866.6    36775
read      389.7   361.8    80.4   127.6   142.0   286.1   418.7   529.3   625.4   709.1   789.8   897.1  1087.9  3529.7  9489.4  30173.7    30096
read      305.8   273.8    80.4   128.8   142.5   258.8   324.9   365.3   396.3   435.4   487.6   574.0  1301.3  2519.6  9027.8  74530.7    74487
read      291.1   226.7    80.4   128.0   141.6   254.9   319.0   358.5   388.0   423.8   468.6   539.5   725.4  2340.0  6953.1  86593.1    86665
read      373.3   329.3    80.4   126.0   140.7   279.3   393.3   476.9   550.9   640.7   742.5   882.9  1173.5  3929.9  8585.0  33783.3    33756
read      353.2   351.0    80.4   124.0   138.1   286.7   392.9   467.6   527.5   589.9   665.9   761.8   942.3  2860.6 11833.1  29142.2    29083
read      388.5   472.1    80.4   122.9   137.6   250.9   345.7   426.1   515.8   723.0   918.0  1110.8  1408.0  4634.0 13517.1  48688.8    48649
read      295.8   317.6    80.4   126.1   139.6   245.7   304.1   340.2   368.8   404.0   454.4   534.6  1531.9  3003.3 11195.9  94985.5    95096
read      290.3   318.7    80.4   126.5   140.0   252.7   314.8   352.8   382.0   417.4   462.9   530.2   737.2  2778.7 10784.8  73385.0    73261
read      281.0   273.5    80.4   125.9   139.4   245.9   304.5   339.7   367.5   401.7   447.9   514.8   685.2  2715.4  9360.8  91529.4    91462
read      281.6   290.4    80.4   124.4   137.8   245.3   302.9   337.4   364.9   399.3   445.9   511.9   734.2  2816.2  9238.8  81210.2    81241
read      285.0   292.8    80.4   124.2   137.7   249.2   308.8   345.7   375.6   412.7   459.4   522.5   710.5  2642.1 12027.1  65721.1    65737
read      282.1   257.6    80.4   125.2   138.6   246.7   305.0   339.7   367.5   401.8   449.2   517.6   719.4  2710.8  8777.8  83363.8    83277
read      284.0   300.8    80.4   125.4   138.9   246.6   306.2   341.8   369.6   404.0   451.3   520.1   718.8  2642.3 10936.3  91670.4    91680
read      383.1   411.2    80.4   126.3   141.7   253.3   349.9   433.8   524.2   698.8   870.8  1070.7  1378.4  3467.5 11016.9  49993.4    50016
read      290.1   263.5    80.4   125.9   139.6   247.8   305.6   341.6   370.9   407.1   456.4   530.1  1170.3  2830.2  8124.2  77670.2    77681
read      281.6   299.7    80.4   125.2   138.6   245.7   303.6   338.4   366.1   400.4   446.5   513.9   692.7  2857.5 11799.9  86851.1    86908
read      372.4   821.8    80.4   122.0   137.4   302.0   384.3   434.3   470.9   511.9   562.4   641.7  1215.2 10145.4 36227.7  18336.1    18261
read      368.2   775.2    86.8   126.3   143.4   299.8   377.1   420.2   449.9   482.9   524.6   590.8  1343.3  8933.7 31768.2  14865.6    14869
read      294.0   315.3    80.4   127.1   140.7   246.2   305.9   342.8   372.0   409.4   461.0   543.1  1173.1  3383.6 10411.0  92293.6    92327
read      279.0   230.7    80.4   125.1   138.5   246.8   304.6   339.4   366.9   401.0   447.6   509.2   669.1  2303.6  8286.7  80298.3    80144
read      288.4   215.0    80.4   126.8   140.7   254.7   316.1   354.3   384.3   420.7   465.7   529.2   739.0  1943.8  8325.8  66260.7    66290
read      274.8   177.5    80.4   124.6   138.6   246.8   303.2   338.7   367.2   402.0   445.5   501.3   625.6  1737.7  6231.0  67267.7    67061
read      294.0   258.1    80.4   133.9   150.6   288.0   341.3   365.8   382.0   399.2   422.5   458.3   571.1  3019.1  8864.9  17681.6    17749
read      279.9   209.1    80.4   124.7   138.9   249.3   308.9   347.1   378.3   414.6   456.3   508.3   643.2  1495.8  5467.3  55673.3    55605
read      276.2   170.6    80.4   124.1   137.9   246.4   304.6   343.8   376.0   412.3   453.6   504.4   628.1  1464.2  5524.1  54930.7    55040
read      280.4   170.7    80.4   125.2   139.3   250.8   310.6   348.8   379.2   415.4   458.0   512.6   653.7  1574.7  5265.1  57346.9    57431
read      282.4   171.5    80.4   124.4   138.5   249.0   316.0   359.9   391.9   426.9   465.3   516.8   663.2  1356.1  5230.6  45791.3    45783
read      269.4   190.8    80.4   123.7   137.5   239.7   296.2   330.7   357.4   390.3   432.4   493.3   623.1  2035.3  5974.8  97226.3    97327
read      281.2   218.2    74.4   123.1   137.0   246.3   315.6   360.4   392.5   426.0   462.1   509.3   636.1  1456.5  7397.6  43456.1    43412
read      282.3   194.0    80.4   124.1   138.1   248.7   318.8   364.7   395.8   427.9   462.5   508.8   640.3  1247.5  7939.8  40307.0    40280
read      284.2   233.4    74.4   123.4   137.7   249.2   319.8   366.4   397.8   430.2   465.3   513.4   647.9  1468.6  7016.9  42164.7    42181
read      278.4   184.3    80.4   125.1   139.1   250.3   308.0   343.0   371.1   405.4   449.5   506.7   650.9  1684.1  5751.5  68299.3    68205
read      282.3   207.0    80.4   124.3   138.3   250.0   311.1   350.0   380.8   416.6   459.7   519.3   689.9  1678.8  7180.2  55102.5    55144
read      266.3   186.6    80.4   122.8   136.3   237.6   292.9   325.7   351.1   382.9   424.2   483.0   611.3  2028.8  5600.4  95485.5    95389
read      284.8   212.1    80.4   126.1   140.1   251.2   311.1   350.0   380.9   417.2   460.2   517.4   744.4  1918.0  7424.7  58196.8    58202
read      271.3   177.6    80.4   124.7   138.7   243.7   299.7   333.4   359.8   392.2   433.8   493.5   620.2  1874.9  5353.8  91047.6    90972
read      294.6   249.0    80.4   130.6   145.8   278.4   346.0   376.8   396.0   417.3   441.7   478.4   594.2  2806.9 11103.4  22864.0    22829
read      291.4   243.0    80.4   140.0   157.3   287.7   331.1   352.0   366.1   382.1   401.0   433.7   535.7  2938.3 12103.8  14394.9    14306
read      284.0   174.2    80.4   125.7   140.0   254.7   318.7   360.9   391.9   426.0   463.7   512.3   632.1  1305.3  5225.8  46056.9    46016
read      294.9   275.1    86.8   152.8   174.9   286.3   321.9   340.2   353.3   368.8   389.8   425.3   546.4  3403.8  9488.4  10036.3     9995
read      279.8   207.2    80.4   124.9   139.0   250.5   309.5   345.0   373.3   408.1   452.4   511.2   652.9  1853.3  6770.2  76412.0    76585
read      291.8   222.8    80.4   146.0   167.5   286.1   324.1   342.5   356.1   371.0   392.2   425.7   526.9  2987.3 10108.2  11144.1    11085
read      293.6   223.1    80.4   129.7   144.9   265.3   326.5   363.4   391.9   426.1   467.1   527.5   678.0  1804.4  7314.5  66588.8    66580
read      280.4   268.7    93.8   163.4   184.0   265.5   294.0   309.7   319.9   335.2   354.6   392.1   511.3  4148.3 12763.9   6635.2     6619
read      298.2   189.0    80.4   132.1   147.9   270.6   332.4   371.4   401.3   436.0   476.1   531.0   676.1  1671.0  6551.8  48421.9    48424
read      289.2   268.1    93.8   159.8   181.7   276.9   309.8   327.1   339.5   354.6   373.5   407.2   520.2  3859.5 11618.5   8384.5     8399
read      302.8   181.3    86.8   132.7   149.4   277.4   343.0   384.9   414.1   445.7   481.3   531.2   659.7  1339.8  5907.7  38843.8    38942
read      290.0   182.3    74.4   129.3   144.6   262.5   322.3   360.2   389.3   424.5   466.0   524.8   667.5  1653.8  5275.0  66244.0    66353
read      269.2   174.1    74.4   126.5   140.7   240.9   295.1   327.6   353.2   385.8   428.6   489.7   614.4  1903.5  5494.8  95930.3    95978
read      277.4   170.5    74.4   128.6   143.0   248.7   305.4   340.0   367.7   401.9   446.7   506.3   636.2  1774.7  5269.8  80079.9    79981
read      271.9   169.9    80.4   124.5   138.6   243.8   300.3   334.7   362.0   395.6   438.5   498.3   621.4  1790.4  4956.7  84629.1    84578
read      270.0   205.4    80.4   123.5   137.2   240.1   297.3   332.3   359.3   392.3   434.0   493.7   623.0  1964.5  6383.3  94487.9    94557
read      282.2   175.3    80.4   123.9   137.9   248.8   316.4   361.9   394.1   428.3   464.7   514.7   660.9  1334.4  5553.1  44814.7    44762
