andom waveform, random seed
Total number of intervals = 180 (12829, 9141, 71924, 54093, 13030, 69020, 73210, 6647, 49136, 11606, 78812, 5741, 26141, 17510, 15654, 88725, 58401, 19215, 86754, 94945, 95669, 18066, 59075, 38675, 48417, 86936, 25147, 33111, 17335, 35877, 50261, 6311, 6916, 13076, 87496, 29173, 50626, 75949, 50715, 51517, 35449, 67940, 58645, 38608, 61572, 20562, 16384, 8392, 14152, 11327, 39367, 84033, 59811, 57473, 87865, 61260, 87290, 78596, 83763, 83105, 41219, 43661, 57786, 29815, 15913, 75545, 95688, 46882, 28711, 72949, 76518, 10834, 23210, 62500, 31254, 69242, 9348, 30618, 20770, 95492, 86449, 6956, 20168, 47935, 70120, 30367, 70653, 65582, 49696, 12725, 66615, 24756, 10387, 7375, 32401, 60021, 69669, 60682, 57474, 18031, 43893, 63669, 99903, 11229, 7707, 93884, 36859, 14267, 51088, 45586, 7429, 80382, 78716, 8120, 16986, 52667, 67742, 59940, 38124, 6098, 34077, 12893, 43560, 62722, 56824, 10016, 51106, 59142, 19814, 87292, 23530, 28732, 43609, 34871, 49304, 74291, 25494, 67159, 49622, 9634, 87790, 22156, 22844, 77120, 71472, 53249, 73712, 78792, 49127, 43924, 15573, 50171, 28172, 35705, 7750, 63144, 29138, 32416, 29365, 47053, 63025, 21717, 50736, 19957, 15479, 83846, 59441, 16521, 20321, 50798, 8116, 29550, 16204, 20648, 32196, 28603, 70820, 22784, 31481, 75073)
  Average QPS expected = 44380
  Timestamp start: 1653041244811
  Timestamp end: 1653043045202

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
  read      408.6  1291.0    93.8   157.4   179.4   284.2   328.0   353.3   371.9   395.1   429.4   503.0  3458.6 25043.7 36263.5   5762.1     5741
  read      436.9   720.1    86.8   125.6   137.9   271.2   395.2   499.7   646.4   812.1   969.0  1155.7  1583.3  8208.5 31193.7  26091.0    26141
  read      427.9   815.5    80.4   127.7   140.5   305.1   417.8   504.8   579.3   669.1   770.6   900.8  1925.8 10688.2 32072.6  17561.4    17510
  read      425.4   957.9    86.8   129.7   143.4   312.4   416.8   489.5   549.4   621.3   709.2   821.7  1650.8 11902.4 39033.9  15660.1    15654
  read      768.6  1278.0    86.8   143.2   154.4   206.4   335.5   834.5  1171.7  1725.1  2570.7  3375.6  4602.6  9870.1 31794.2  88693.2    88725
  read      424.5   656.7    74.4   123.7   134.8   221.5   308.9   376.8   451.7   566.6  1001.0  1715.7  2520.1  6393.6 19445.0  58305.6    58401
  read      450.2   898.8    86.8   129.6   143.0   316.2   436.3   526.9   607.8   701.6   811.3   958.4  2140.8 12271.1 36033.9  19154.4    19215
  read      622.6  1016.6    80.4   135.8   149.5   236.5   413.0   631.3   841.0  1112.6  1584.3  2589.1  4036.3  7937.0 31384.9  86639.8    86754
  read      800.5  1332.3    80.4   146.0   156.3   202.7   266.1   834.0  1288.2  2002.4  2800.0  3624.7  4619.5  9461.3 31914.1  94903.1    94945
  read      749.9  1212.1    80.4   143.4   154.2   207.0   341.4   802.5  1132.9  1667.2  2606.9  3346.8  4174.6  7556.8 31525.4  95674.5    95669
  read      435.7   861.6    86.8   129.0   141.5   286.7   409.1   490.1   561.2   664.8   795.5   996.5  2587.9 10638.1 32263.3  18032.4    18066
  read      444.7   727.9    80.4   121.8   132.3   214.0   308.0   378.4   455.4   586.0  1240.4  1864.2  2711.2  6710.7 25551.1  59119.8    59075
  read      457.2   634.1    80.4   123.6   134.8   247.1   363.2   463.3   564.8   937.6  1224.6  1543.9  2000.4  6686.8 19987.2  38674.8    38675
  read      454.7   671.5    80.4   122.9   133.8   232.3   342.5   428.5   515.3   712.9  1264.3  1745.4  2349.7  6205.8 20819.6  48407.6    48417
  read      603.3  1057.1    80.4   134.9   148.4   225.9   364.6   546.7   743.8  1028.1  1492.6  2608.4  4261.2  8622.5 31697.8  86876.2    86936
  read      445.8   698.5    86.8   127.7   140.6   300.2   435.0   533.9   646.2   784.2   941.6  1130.2  1502.3  8178.2 31351.1  25226.0    25147
  read      465.3   684.1    80.4   124.6   136.0   260.0   389.3   500.5   676.1   955.9  1176.1  1427.9  1855.1  7773.6 29155.3  33151.1    33111
  read      470.3   954.7    86.8   129.7   142.7   331.2   458.7   569.0   650.9   733.3   821.6   953.7  2494.0 10974.4 32507.2  17347.0    17335
  read      472.8   725.4    80.4   125.1   136.4   256.1   378.2   485.7   616.5   973.7  1223.7  1510.6  2003.4  7522.9 29311.6  35881.4    35877
  read      457.1   713.9    80.4   123.7   134.7   228.6   331.1   411.4   499.0   675.7  1313.2  1776.3  2404.9  6473.0 27626.6  50246.0    50261
  read      419.9  1180.6    93.8   155.3   179.6   305.3   362.1   395.7   420.3   449.6   488.7   563.8  3114.9 16997.2 35411.9   6288.3     6311
  read      417.4  1145.8    93.8   154.5   177.7   309.9   369.5   404.6   430.0   460.4   500.6   572.0  2904.4 22289.8 36735.1   6839.0     6916
  read      440.6   950.2    86.8   134.7   150.6   335.7   438.0   504.0   554.0   615.2   686.7   798.4  1789.9 11485.0 32202.4  13080.1    13076
  read      670.1  1034.3    80.4   136.1   148.0   215.0   428.1   770.2  1043.5  1367.4  1905.0  2779.2  4020.9  7323.1 30988.7  87438.9    87496
  read      451.6   691.1    86.8   127.5   140.3   290.1   423.8   523.3   642.3   816.8  1010.8  1241.3  1631.1  8689.8 30829.4  29139.4    29173
  read      443.9   587.9    80.4   122.3   133.2   233.2   352.6   452.2   539.9   704.6  1085.6  1746.5  2394.0  4206.1 14209.4  50600.5    50626
  read      461.8   742.6    80.4   128.0   140.4   233.6   330.2   419.5   519.0   681.7  1003.9  1773.9  3113.1  6193.4 28771.9  76042.3    75949
  read      448.8   647.7    80.4   123.8   135.2   231.1   339.0   423.5   509.6   677.9  1206.2  1754.8  2387.2  5306.8 19924.7  50661.3    50715
  read      434.9   578.3    80.4   125.6   137.6   232.5   328.4   399.1   478.2   633.4  1228.5  1705.5  2254.7  3213.7 18678.1  51639.2    51517
  read      432.9   487.1    80.4   127.1   139.4   258.8   372.1   466.6   583.8   886.0  1103.9  1374.8  1723.8  2790.3 12663.6  35327.7    35449
  read      418.1   623.0    80.4   125.3   137.1   223.7   304.2   364.7   428.5   534.8   879.3  1742.1  2692.7  3811.5 17956.0  67813.7    67940
  read      424.5   571.7    80.4   126.3   137.9   226.3   311.5   372.7   435.8   537.0  1206.1  1771.2  2439.9  3225.6 15078.9  58689.6    58645
  read      425.2   470.7    80.4   127.7   139.4   242.2   352.0   435.9   521.2   862.2  1147.4  1433.3  1806.3  2875.0 12025.0  38518.1    38608
  read      408.0   558.4    80.4   125.0   136.8   221.7   300.7   358.4   414.9   509.2   923.3  1710.5  2565.0  3295.8 12167.7  61473.9    61572
  read      405.7   507.6    86.8   129.7   142.5   296.8   416.7   501.5   594.3   712.1   835.8   989.2  1264.2  5484.4 19572.4  20608.2    20562
  read      423.4   726.3    86.8   132.2   145.5   317.1   426.4   501.2   569.5   655.1   755.2   892.4  1688.4  8541.9 31326.6  16410.3    16384
  read      387.6   766.7    86.8   150.9   171.0   315.7   379.2   416.8   445.0   481.5   533.6   622.3  1634.4  8990.1 31710.6   8429.5     8392
  read      424.7   871.3    86.8   137.6   152.5   320.9   420.7   488.0   547.9   626.3   712.8   830.7  1322.2 11997.3 32402.6  14120.2    14152
  read      400.6   751.7    86.8   142.8   160.0   319.9   403.3   456.4   499.2   551.7   618.0   717.0  1302.3 10047.5 31476.8  11303.4    11327
  read      450.7   657.9    80.4   126.4   137.8   245.4   349.8   438.9   532.4   860.7  1211.4  1566.1  2065.2  6166.9 26904.2  39540.9    39367
  read      723.5  1120.8    80.4   142.1   155.1   220.1   398.9   791.0  1078.2  1494.6  2324.8  3129.1  4238.7  6353.2 30893.2  84285.8    84033
  read      422.8   616.2    80.4   125.8   137.4   227.0   315.7   384.0   455.8   566.8   877.0  1702.8  2685.9  4064.9 16116.6  59823.1    59811
  read      428.6   597.4    80.4   125.5   136.7   224.7   311.5   375.5   441.7   543.4  1100.5  1788.0  2673.6  4143.5 11744.8  57483.7    57473
  read      783.2  1283.6    80.4   146.5   157.1   203.9   281.3   832.1  1243.8  1870.9  2706.2  3532.4  4553.4  8112.3 31663.0  87981.5    87865
  read      420.9   569.5    80.4   125.7   137.3   226.4   313.5   383.6   456.8   572.2   904.2  1698.7  2655.6  3891.8 11939.1  61203.3    61260
  read      777.6  1199.1    80.4   145.8   157.3   210.0   354.2   900.2  1249.9  1825.5  2662.1  3445.7  4327.1  6171.7 31113.8  87226.8    87290
  read      530.0   814.2    80.4   132.0   145.7   232.4   345.5   468.6   614.7   870.4  1288.7  2300.4  3577.5  5663.3 23006.9  78618.5    78596
  read      451.7   664.7    74.4   130.6   144.6   244.0   330.7   404.3   478.8   612.3   934.8  1743.5  3175.1  5463.1 15038.5  83666.3    83763
  read      767.2  1229.8    80.4   143.7   156.5   224.5   378.6   790.0  1156.8  1677.0  2601.9  3470.5  4366.2  6348.9 31730.6  83081.5    83105
  read      432.6   578.0    80.4   126.3   138.8   248.5   354.1   439.7   515.8   710.1  1077.4  1508.2  2017.1  5656.1 16017.4  41356.4    41219
  read      447.9   595.6    80.4   126.1   138.6   252.3   355.6   437.2   519.9   767.9  1147.4  1620.8  2220.0  4776.4 17375.1  43755.6    43661
  read      434.9   643.0    80.4   123.3   134.8   229.1   322.7   394.0   465.9   606.3  1037.5  1720.2  2695.1  5190.1 17909.0  57841.4    57786
  read      446.0   683.8    80.4   127.5   140.2   274.0   389.5   511.6   642.7   805.6  1021.4  1269.3  1732.5  7996.6 30237.2  29782.6    29815
  read      452.6  1128.9    86.8   131.9   147.2   310.2   433.3   504.5   558.7   624.3   706.7   830.3  2628.9 13541.0 34033.1  15840.2    15913
  read      455.7   728.8    80.4   128.2   140.4   230.0   314.3   383.9   461.8   588.3   951.0  1891.7  3219.9  6048.9 19502.3  75580.5    75545
  read      807.3  1336.6    86.8   146.6   157.2   206.6   270.1   836.5  1296.2  2023.7  2820.3  3644.3  4618.9 10047.4 31913.6  95625.5    95688
  read      465.9   689.7    80.4   127.3   139.3   239.9   351.9   453.5   549.8   754.5  1152.4  1727.0  2740.6  5078.8 27547.5  46978.2    46882
  read      438.5   662.1    86.8   127.6   140.2   263.5   386.6   479.0   612.8   821.3  1015.2  1235.9  1722.3  7502.5 23406.4  28693.6    28711
  read      441.2   721.8    80.4   125.9   138.1   226.6   307.4   373.4   446.0   566.1   907.4  1818.6  3062.8  6000.2 21800.4  73043.1    72949
  read      479.3   839.1    80.4   128.6   141.1   231.1   318.0   398.6   488.5   643.3  1032.2  2016.3  3407.4  6711.0 31043.7  76619.7    76518
  read      426.6  1060.8    86.8   139.4   156.7   315.8   396.2   443.8   478.9   523.8   586.5   687.7  2842.7 15393.8 35498.0  10809.0    10834
  read      446.6   862.0    86.8   129.5   143.5   290.1   412.6   507.0   614.7   744.8   889.0  1065.5  1775.3 10239.1 35526.5  23293.1    23210
  read      432.3   624.4    80.4   122.9   134.4   225.1   314.8   380.7   450.9   579.5   990.5  1782.3  2789.0  4405.6 13070.0  62507.8    62500
  read      450.9   793.8    86.8   128.0   141.3   274.8   387.0   482.0   600.3   796.4  1014.2  1272.2  1745.5 10361.2 31751.7  31201.0    31254
  read      443.5   695.9    80.4   125.5   138.1   235.9   326.0   398.4   479.6   621.2   938.0  1694.4  2987.8  5933.5 23092.8  69215.6    69242
  read      425.7  1129.1    93.8   146.0   165.5   307.3   376.2   413.9   441.8   476.8   526.7   621.3  3644.4 13515.2 35883.8   9303.9     9348
  read      453.1   810.7    86.8   128.4   141.8   274.9   391.6   486.4   599.7   798.3  1019.7  1260.5  1805.8  9857.4 31546.5  30639.5    30618
  read      430.7   753.2    80.4   130.3   144.4   300.1   423.1   511.6   593.6   696.4   823.9   976.9  1480.4 10551.2 31604.9  20736.8    20770
  read      806.6  1279.8    80.4   146.8   157.4   207.2   333.6   948.3  1318.0  1982.8  2767.5  3578.7  4368.3  8099.4 31673.6  95369.4    95492
  read      756.6  1254.6    86.8   142.7   154.2   210.5   355.1   810.0  1133.4  1669.2  2607.1  3323.6  4220.7 10017.2 31978.2  86452.7    86449
  read      407.4  1174.8    86.8   141.1   157.4   283.5   341.7   374.6   400.8   434.0   484.7   650.2  2961.1 19945.0 36631.9   6962.8     6956
  read      458.7  1089.0    86.8   130.8   145.2   298.3   418.0   505.5   592.2   700.4   818.4   972.1  2246.6 14850.3 37117.5  20157.9    20168
  read      448.3   713.9    80.4   122.7   134.1   234.5   332.9   409.8   492.9   692.1  1243.2  1697.3  2293.1  6018.1 31013.6  47826.9    47935
  read      435.6   640.3    80.4   124.8   137.0   230.8   320.7   395.4   474.4   608.6   928.1  1698.8  2947.9  4977.6 15834.2  70255.7    70120
  read      434.8   582.6    80.4   123.7   135.5   258.9   377.3   473.4   608.7   847.5  1046.7  1324.8  1702.1  6242.4 24050.5  30396.7    30367
  read      419.3   611.0    80.4   124.0   136.1   224.7   305.3   366.3   431.0   538.5   875.3  1723.5  2848.3  4130.2 12665.2  70810.2    70653
  read      409.4   563.6    80.4   123.1   134.6   219.8   297.0   352.6   406.9   500.9   886.3  1769.4  2595.0  3488.0 12438.5  65468.7    65582
  read      434.5   656.7    80.4   122.0   133.1   228.7   320.2   389.7   459.4   591.6  1245.4  1667.3  2244.3  6708.7 19433.2  49799.5    49696
  read      398.5   765.5    86.8   135.7   151.5   310.4   393.6   442.4   481.5   534.7   600.1   698.0  2587.8  9408.4 31944.3  12648.0    12725
  read      450.6   807.9    80.4   122.9   134.4   218.1   307.9   376.3   452.7   588.8  1066.3  1862.6  2964.1  7478.9 30971.9  66504.9    66615
  read      458.6   879.6    80.4   126.6   139.2   285.1   413.8   517.0   657.2   811.5   988.5  1169.5  1610.1 12898.7 31955.3  24737.5    24756
  read      390.8   881.3    86.8   141.9   159.3   305.9   379.8   423.7   457.2   497.9   549.5   635.5  2009.9  8847.7 32165.1  10322.6    10387
  read      380.9  1052.9    93.8   150.6   169.1   285.9   337.2   366.7   388.4   414.2   450.0   514.5  2472.5 11773.3 36994.8   7345.3     7375
  read      458.7   746.0    80.4   125.4   138.2   277.6   397.4   493.7   620.5   858.4  1081.6  1340.9  1773.1 10383.5 31056.6  32402.2    32401
  read      433.3   696.0    80.4   121.1   132.0   218.0   308.7   375.2   446.2   559.5  1132.9  1779.4  2635.0  6498.9 22713.5  60083.1    60021
  read      428.4   686.4    74.4   122.0   133.5   217.9   301.9   369.5   442.3   550.0   939.2  1775.5  2873.2  5913.2 20254.2  69704.8    69669
  read      428.6   658.1    80.4   120.3   131.4   221.5   313.4   383.2   451.0   557.0  1081.1  1735.9  2631.1  5390.6 18429.1  60511.2    60682
  read      430.7   651.7    80.4   119.4   129.9   213.2   308.0   377.7   449.5   559.3  1233.3  1789.0  2525.9  5159.3 17811.7  57317.5    57474
  read      407.9   545.3    86.8   128.4   141.7   318.4   425.9   511.0   604.0   691.4   787.7   908.1  1163.9  6214.3 28069.2  18005.2    18031
  read      440.1   547.5    80.4   124.7   136.7   243.6   345.7   421.2   496.7   818.0  1236.1  1584.3  2073.9  3773.5 14258.9  43889.3    43893
  read      433.2   671.5    74.4   124.6   136.9   227.0   313.3   377.5   445.0   561.1  1020.6  1767.8  2696.5  5210.1 20465.8  63513.2    63669
  read      709.2   971.4    80.4   138.4   149.7   219.5   606.2   949.7  1156.6  1490.7  1983.3  2743.6  3831.1  5274.9 26744.7  99723.8    99903
  read      386.1   482.3    80.4   137.8   153.8   322.2   415.4   475.9   523.3   580.8   647.9   745.0  1180.2  5252.3 25342.8  11248.9    11229
  read      370.2   420.6    93.8   151.0   172.3   327.2   399.0   441.6   473.4   513.7   565.9   638.2   807.1  5733.1 13029.7   7669.3     7707
  read      844.6  1360.2    86.8   152.9   164.7   216.7   315.2  1003.3  1372.2  2200.6  2852.7  3646.7  4541.9 11173.0 32157.3  93868.2    93884
  read      488.1   829.8    80.4   129.9   142.1   248.1   373.1   490.0   607.8   912.6  1209.8  1613.7  2804.2  7726.9 31727.7  36861.2    36859
  read      423.3   411.8    86.8   138.6   154.9   355.6   476.8   554.5   613.7   679.5   760.7   863.8  1102.8  4728.6 12881.5  14287.3    14267
  read      466.9   607.5    80.4   129.0   141.2   253.3   366.9   462.7   564.3   768.0  1153.4  1775.9  2554.5  3730.3 15974.6  51093.6    51088
  read      469.2   654.2    86.8   127.4   138.7   240.4   355.0   450.4   554.2   789.8  1270.1  1803.2  2465.5  4756.7 19106.8  45637.8    45586
  read      359.3   522.5    93.8   153.1   173.0   317.8   379.5   413.8   439.7   471.4   514.0   585.1   846.1  7258.3 30337.9   7444.9     7429
  read      629.9  1014.5    80.4   138.8   153.4   236.6   369.1   560.0   790.0  1098.5  1719.1  2820.9  3998.7  6482.1 30467.7  80362.4    80382
  read      638.3  1119.3    80.4   139.3   154.0   233.1   336.9   492.4   719.5  1095.0  1839.8  2927.1  4027.2  8624.6 31838.0  78896.2    78716
  read      338.6   440.9    93.8   150.5   170.4   297.7   358.4   392.5   417.9   449.8   494.3   568.2   788.2  6550.4 22591.6   8227.3     8120
  read      405.2   389.3    86.8   139.7   155.7   303.6   423.9   522.2   601.3   694.8   804.1   932.3  1178.5  3881.8 11818.2  16954.5    16986
  read      433.6   555.5    80.4   124.2   135.7   233.2   325.6   395.9   469.5   591.5  1201.2  1735.8  2436.2  3463.8 10522.8  52697.1    52667
  read      422.1   617.0    80.4   122.4   134.2   220.9   300.5   360.5   424.1   529.4   838.6  1811.1  2937.2  4065.7 14441.5  67733.8    67742
  read      403.8   569.2    80.4   123.9   135.6   225.0   309.9   371.0   430.2   518.8   744.3  1658.5  2601.4  3669.9 14026.3  60031.2    59940
  read      312.2   240.4    80.4   126.0   139.9   270.2   356.6   402.1   434.9   470.7   518.7   598.1   871.0  2186.4  7896.7  38020.8    38124
  read      290.2   326.4    86.8   164.5   184.9   264.6   294.5   312.6   325.9   343.5   368.6   415.4   599.0  4944.4 11000.3   6088.9     6098
  read      335.2   252.4    80.4   135.8   152.7   299.7   376.5   421.1   452.8   490.7   540.6   628.7   928.3  2408.6  8003.3  34056.1    34077
  read      313.9   283.5    86.8   150.9   173.2   299.8   347.3   372.8   391.1   411.8   439.2   487.6   621.2  2993.5 15480.9  12894.4    12893
  read      330.9   266.1    80.4   130.9   145.9   284.9   367.9   417.9   454.8   497.1   552.8   664.0   995.4  1814.3  8094.8  43498.9    43560
  read      312.8   259.1    80.4   125.6   138.4   247.7   335.8   388.9   429.3   478.9   547.4   688.5  1093.4  1788.6  8508.4  62896.0    62722
  read      308.9   238.8    80.4   125.4   138.2   252.3   341.3   391.4   427.4   470.0   530.3   642.7  1005.4  1699.4  7779.3  56907.5    56824
  read      299.9   276.7    86.8   150.2   170.4   287.4   328.2   349.0   364.3   381.6   403.0   439.1   577.3  3845.9 11951.2  10044.7    10016
  read      333.6   239.7    80.4   133.3   148.6   283.8   366.4   416.3   453.9   498.4   563.5   692.3  1095.0  1699.5  6895.2  51082.8    51106
  read      321.2   262.0    80.4   128.2   141.7   262.1   347.9   398.6   437.7   485.9   553.3   692.9  1103.6  1859.7  7120.9  59184.6    59142
  read      300.0   196.5    80.4   133.0   148.5   288.1   351.0   380.9   400.6   424.2   454.0   501.7   633.5  1961.2  7982.9  19851.3    19814
  read      302.7   264.8    80.4   123.3   135.3   220.4   297.1   351.2   395.4   455.5   547.6   745.7  1291.1  2145.6  6487.6  87437.4    87292
  read      302.3   229.0    80.4   130.7   145.7   282.1   351.1   384.2   406.2   431.9   464.3   518.3   693.1  2190.1  9197.2  23477.5    23530
  read      307.5   272.0    80.4   129.2   144.0   277.7   351.4   389.1   414.8   444.4   482.4   546.1   739.6  3201.9 10785.3  28702.0    28732
  read      306.1   236.5    80.4   124.9   138.6   265.1   346.0   390.5   422.6   459.5   506.8   595.5   897.5  1634.4  8020.9  43569.4    43609
  read      305.5   226.8    80.4   126.9   141.3   272.6   350.2   391.6   420.2   452.6   493.4   564.9   781.5  2113.5  7979.6  34911.4    34871
  read      310.7   223.6    80.4   124.6   138.1   261.9   349.4   398.0   433.2   473.4   529.2   626.2   962.2  1588.6  7153.7  49334.7    49304
  read      309.5   251.0    80.4   124.7   137.4   233.9   323.6   380.0   424.6   481.4   557.6   709.4  1141.9  1871.1  7416.1  74165.6    74291
  read      308.4   230.1    80.4   131.9   147.6   284.3   356.8   392.2   416.3   443.6   479.1   539.7   712.9  2629.4  7993.8  25410.9    25494
  read      318.2   261.2    80.4   125.6   138.3   241.8   337.9   395.7   440.1   494.3   568.6   726.3  1165.9  2041.9  7821.5  67375.2    67159
  read      311.0   228.1    80.4   125.3   138.7   264.3   352.5   399.6   433.5   471.6   524.3   617.4   936.4  1599.5  7153.5  49599.7    49622
  read      295.2   276.7    86.8   154.6   175.7   281.0   317.4   337.5   351.6   368.8   391.7   428.5   562.4  4763.3 10532.7   9635.8     9634
  read      308.0   289.0    80.4   123.8   136.0   222.7   300.4   358.5   403.9   462.1   548.6   777.2  1338.0  2270.4  8706.7  87723.6    87790
  read      310.4   257.1    80.4   134.0   150.3   292.6   358.3   390.3   411.9   435.8   467.4   521.2   696.3  3027.1 10708.4  22113.6    22156
  read      308.0   250.8    80.4   132.7   148.8   290.2   356.3   388.2   409.8   434.4   466.2   519.8   716.0  2764.4 10094.9  22832.7    22844
  read      309.0   279.9    80.4   123.4   135.4   228.4   317.7   372.4   414.4   469.7   549.3   749.3  1233.4  2056.2  7627.4  77034.0    77120
  read      312.4   283.9    74.4   123.4   135.8   233.9   328.1   380.5   422.4   475.2   550.1   737.1  1212.6  2080.4  8687.3  71582.4    71472
  read      310.7   229.0    80.4   124.4   137.2   260.6   348.9   395.0   429.4   469.3   523.4   653.0   990.0  1608.7  7562.7  53253.8    53249
  read      306.4   251.2    80.4   123.0   135.2   231.9   320.9   374.3   416.1   466.1   541.8   720.0  1177.9  1921.2  6757.2  73844.3    73712
  read      307.5   267.7    80.4   123.6   135.6   226.8   310.7   365.2   407.3   462.6   556.5   756.6  1257.4  1982.4  7136.1  78884.5    78792
  read      315.9   235.2    80.4   125.4   138.5   262.3   351.7   398.7   432.4   472.7   547.5   672.2  1004.4  1951.4  6999.6  49109.0    49127
  read      308.8   227.5    80.4   124.5   137.9   265.4   348.2   391.1   421.6   459.1   521.7   631.9   912.0  1669.2  7391.7  43921.3    43924
  read      301.1   230.5    86.8   139.7   157.2   292.7   341.5   365.7   382.5   401.0   426.9   476.8   619.1  2724.9  8275.2  15582.2    15573
  read      316.7   233.6    80.4   125.3   138.4   260.6   350.8   398.6   436.6   492.5   560.9   672.8  1010.4  1679.4  7068.3  50058.7    50171
  read      318.0   258.7    80.4   133.0   148.6   289.5   362.8   400.2   430.9   470.5   517.7   585.1   759.6  2002.7  9702.3  28175.1    28172
  read      314.6   224.8    80.4   128.1   142.0   277.7   355.1   399.5   437.4   481.9   531.1   608.8   826.3  1819.4  7771.5  35659.0    35705
  read      288.5   306.7    86.8   162.3   184.1   273.6   304.7   320.8   334.1   348.0   369.4   407.8   537.1  3617.7 12576.6   7709.1     7750
  read      333.4   285.7    80.4   129.3   142.3   250.9   340.1   405.4   459.4   523.8   613.4   795.7  1278.0  2058.2  8507.2  63217.9    63144
  read      314.3   228.0    80.4   128.4   142.7   280.4   363.0   412.7   443.7   475.8   515.4   580.4   760.3  2287.2  7856.3  29160.8    29138
  read      314.4   234.9    80.4   127.4   141.2   274.4   367.4   416.4   447.5   480.7   522.3   586.8   771.9  2575.7  8519.8  32492.8    32416
  read      311.8   216.2    80.4   128.1   142.2   276.6   371.5   413.5   440.6   469.1   504.2   561.7   720.8  1990.9  7844.6  29373.7    29365
  read      312.7   239.0    80.4   124.8   138.0   259.3   359.6   409.9   445.1   485.2   536.1   622.4   919.7  1523.2  7949.1  47097.0    47053
  read      310.6   249.6    80.4   123.7   136.2   241.0   343.8   399.3   438.7   486.7   547.4   665.8  1062.3  1823.9  7080.4  63065.9    63025
  read      310.1   271.5    80.4   131.2   146.1   296.9   369.8   401.0   422.3   446.2   476.0   524.4   649.8  2562.7 10035.3  21719.7    21717
  read      311.9   267.5    80.4   124.5   137.5   256.6   352.6   401.1   436.3   478.9   532.9   629.8   976.7  1910.5  8440.6  50685.0    50736
  read      309.8   249.7    80.4   133.1   148.8   300.5   364.8   394.2   414.7   437.9   466.4   509.3   650.7  2798.8  9968.2  19874.9    19957
